,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
814,2022-07-06,266.66195634082663,220.45189307215415,303.87078008921,266.66195634082663,266.66195634082663,-3.072449137561396,-3.072449137561396,-3.072449137561396,-0.00013406072833882713,-0.00013406072833882713,-0.00013406072833882713,-3.072315076833057,-3.072315076833057,-3.072315076833057,0.0,0.0,0.0,263.5895072032652
815,2022-07-07,266.2600740050857,222.23905450027922,304.3388913787514,266.2600740050857,266.2600740050857,-2.9426971354923888,-2.9426971354923888,-2.9426971354923888,-0.6361153161217575,-0.6361153161217575,-0.6361153161217575,-2.3065818193706313,-2.3065818193706313,-2.3065818193706313,0.0,0.0,0.0,263.3173768695933
816,2022-07-08,265.8581916693448,225.33341528145422,307.6988104691361,265.8581916693448,265.8581916693448,-2.7053931370085897,-2.7053931370085897,-2.7053931370085897,-1.1376209723645314,-1.1376209723645314,-1.1376209723645314,-1.5677721646440583,-1.5677721646440583,-1.5677721646440583,0.0,0.0,0.0,263.15279853233625
817,2022-07-11,264.65254466212207,226.25535118487645,307.10504957777084,264.65254466212207,264.65254466212207,1.0822413981603285,1.0822413981603285,1.0822413981603285,0.6688321581629353,0.6688321581629353,0.6688321581629353,0.41340923999739315,0.41340923999739315,0.41340923999739315,0.0,0.0,0.0,265.7347860602824
818,2022-07-12,264.25066232638113,224.85856652037472,304.72914571159396,264.25066232638113,264.25066232638113,0.6826833803212197,0.6826833803212197,0.6826833803212197,-0.29383874749047484,-0.29383874749047484,-0.29383874749047484,0.9765221278116946,0.9765221278116946,0.9765221278116946,0.0,0.0,0.0,264.93334570670237
819,2022-07-13,263.84877999064025,224.80329200610976,306.3641073973729,263.84877999064025,263.84877999064025,1.484745885612888,1.484745885612888,1.484745885612888,-0.00013406073177722681,-0.00013406073177722681,-0.00013406073177722681,1.4848799463446651,1.4848799463446651,1.4848799463446651,0.0,0.0,0.0,265.33352587625313
820,2022-07-14,263.4468976548993,221.41187703383312,303.9460682786804,263.4468976548993,263.4468976548993,1.3008437923487337,1.3008437923487337,1.3008437923487337,-0.6361153161191652,-0.6361153161191652,-0.6361153161191652,1.936959108467899,1.936959108467899,1.936959108467899,0.0,0.0,0.0,264.7477414472481
821,2022-07-15,263.04501531915844,225.45814343148714,306.01924555209416,263.04501531915844,263.04501531915844,1.1950610585367583,1.1950610585367583,1.1950610585367583,-1.1376209723624748,-1.1376209723624748,-1.1376209723624748,2.332682030899233,2.332682030899233,2.332682030899233,0.0,0.0,0.0,264.2400763776952
822,2022-07-18,261.83936831193574,224.5740456208282,307.28715488473796,261.83936831193574,261.83936831193574,3.8701082340484563,3.8701082340484563,3.8701082340484563,0.6688321581632733,0.6688321581632733,0.6688321581632733,3.201276075885183,3.201276075885183,3.201276075885183,0.0,0.0,0.0,265.7094765459842
823,2022-07-19,261.43748597619475,225.01521624754614,305.56162175781054,261.43748597619475,261.43748597619475,3.103246285958416,3.103246285958416,3.103246285958416,-0.2938387474900734,-0.2938387474900734,-0.2938387474900734,3.3970850334484894,3.3970850334484894,3.3970850334484894,0.0,0.0,0.0,264.54073226215314
824,2022-07-20,261.03560364045387,224.49968638710473,307.564619344868,261.03560364045387,261.03560364045387,3.554530740707576,3.554530740707576,3.554530740707576,-0.00013406072996091694,-0.00013406072996091694,-0.00013406072996091694,3.554664801437537,3.554664801437537,3.554664801437537,0.0,0.0,0.0,264.5901343811614
825,2022-07-21,260.63372130471294,220.60284401868313,306.7082975126304,260.63372130471294,260.63372130471294,3.044097292608919,3.044097292608919,3.044097292608919,-0.6361153161217294,-0.6361153161217294,-0.6361153161217294,3.6802126087306486,3.6802126087306486,3.6802126087306486,0.0,0.0,0.0,263.67781859732185
826,2022-07-22,260.23183896897206,221.54477799868778,302.4380729046076,260.23183896897206,260.23183896897206,2.6426707406706744,2.6426707406706744,2.6426707406706744,-1.1376209723651767,-1.1376209723651767,-1.1376209723651767,3.780291713035851,3.780291713035851,3.780291713035851,0.0,0.0,0.0,262.8745097096427
827,2022-07-25,259.02619196174936,224.64897429053937,304.8537181653856,259.02619196174936,259.02619196174936,4.662805940553955,4.662805940553955,4.662805940553955,0.6688321581610965,0.6688321581610965,0.6688321581610965,3.993973782392859,3.993973782392859,3.993973782392859,0.0,0.0,0.0,263.6889979023033
828,2022-07-26,258.62430962600837,220.87888669988882,306.2923633891546,258.62430962600837,258.62430962600837,3.76325169286779,3.76325169286779,3.76325169286779,-0.29383874748956273,-0.29383874748956273,-0.29383874748956273,4.057090440357353,4.057090440357353,4.057090440357353,0.0,0.0,0.0,262.3875613188762
829,2022-07-27,258.2224272902675,221.28245192327202,302.4970987543871,258.2224272902675,258.2224272902675,4.125018916127342,4.125018916127342,4.125018916127342,-0.00013406072959907956,-0.00013406072959907956,-0.00013406072959907956,4.125152976856941,4.125152976856941,4.125152976856941,0.0,0.0,0.0,262.3474462063948
830,2022-07-28,257.82054495452655,219.1951411717688,302.8993047471467,257.82054495452655,257.82054495452655,3.5662785069627585,3.5662785069627585,3.5662785069627585,-0.6361153161242937,-0.6361153161242937,-0.6361153161242937,4.202393823087053,4.202393823087053,4.202393823087053,0.0,0.0,0.0,261.3868234614893
831,2022-07-29,257.4186626187857,220.12512937498403,303.7948350417906,257.4186626187857,257.4186626187857,3.1544751633120853,3.1544751633120853,3.1544751633120853,-1.1376209723631197,-1.1376209723631197,-1.1376209723631197,4.292096135675205,4.292096135675205,4.292096135675205,0.0,0.0,0.0,260.5731377820978
832,2022-08-01,256.21301561156304,220.8276542088963,299.53719373628377,256.21301561156304,256.21301561156304,5.322182552345208,5.322182552345208,5.322182552345208,0.6688321581614345,0.6688321581614345,0.6688321581614345,4.653350394183773,4.653350394183773,4.653350394183773,0.0,0.0,0.0,261.53519816390826
833,2022-08-02,255.81113327582202,215.58622785907892,302.2005027462279,255.81113327582202,255.81113327582202,4.511265181431492,4.511265181431492,4.511265181431492,-0.2938387474890522,-0.2938387474890522,-0.2938387474890522,4.805103928920545,4.805103928920545,4.805103928920545,0.0,0.0,0.0,260.3223984572535
834,2022-08-03,255.4092509400811,219.63069537200124,301.84371891145975,255.4092509400811,255.4092509400811,4.9702918043267195,4.9702918043267195,4.9702918043267195,-0.00013406072778275857,-0.00013406072778275857,-0.00013406072778275857,4.970425865054502,4.970425865054502,4.970425865054502,0.0,0.0,0.0,260.37954274440784
835,2022-08-04,255.00736860434017,220.38079423335722,299.0673903370076,255.00736860434017,255.00736860434017,4.510707369025045,4.510707369025045,4.510707369025045,-0.6361153161217014,-0.6361153161217014,-0.6361153161217014,5.146822685146747,5.146822685146747,5.146822685146747,0.0,0.0,0.0,259.5180759733652
836,2022-08-05,254.60548626859938,217.27009592604432,295.35553326979067,254.60548626859938,254.60548626859938,4.193559147110618,4.193559147110618,4.193559147110618,-1.1376209723671191,-1.1376209723671191,-1.1376209723671191,5.331180119477737,5.331180119477737,5.331180119477737,0.0,0.0,0.0,258.79904541571
837,2022-08-08,253.39983926137663,220.2174351593589,303.8025275233389,253.39983926137663,253.39983926137663,6.564257850181246,6.564257850181246,6.564257850181246,0.6688321581617725,0.6688321581617725,0.6688321581617725,5.895425692019473,5.895425692019473,5.895425692019473,0.0,0.0,0.0,259.96409711155786
838,2022-08-09,252.99795692563572,216.53914050619363,297.64872743242773,252.99795692563572,252.99795692563572,5.780791238847108,5.780791238847108,5.780791238847108,-0.29383874749069755,-0.29383874749069755,-0.29383874749069755,6.074629986337805,6.074629986337805,6.074629986337805,0.0,0.0,0.0,258.7787481644828
839,2022-08-10,252.59607458989473,216.94578294064587,298.37191362367776,252.59607458989473,252.59607458989473,6.243479041693946,6.243479041693946,6.243479041693946,-0.00013406072859382015,-0.00013406072859382015,-0.00013406072859382015,6.2436131024225405,6.2436131024225405,6.2436131024225405,0.0,0.0,0.0,258.8395536315887
840,2022-08-11,252.19419225415382,219.52900158769123,298.3200182460785,252.19419225415382,252.19419225415382,5.763515564993044,5.763515564993044,5.763515564993044,-0.6361153161242655,-0.6361153161242655,-0.6361153161242655,6.399630881117311,6.399630881117311,6.399630881117311,0.0,0.0,0.0,257.9577078191469
841,2022-08-12,251.792309918413,215.6742821520601,299.09887164036536,251.792309918413,251.792309918413,5.403047157138024,5.403047157138024,5.403047157138024,-1.1376209723678024,-1.1376209723678024,-1.1376209723678024,6.540668129505827,6.540668129505827,6.540668129505827,0.0,0.0,0.0,257.19535707555104
842,2022-08-15,250.58666291119025,219.163459992453,301.41434960760824,250.58666291119025,250.58666291119025,7.536244575913891,7.536244575913891,7.536244575913891,0.6688321581595957,0.6688321581595957,0.6688321581595957,6.867412417754295,6.867412417754295,6.867412417754295,0.0,0.0,0.0,258.12290748710416
843,2022-08-16,250.18478057544934,213.73668588990617,294.420651215318,250.18478057544934,250.18478057544934,6.653337827099924,6.653337827099924,6.653337827099924,-0.293838747488031,-0.293838747488031,-0.293838747488031,6.947176574587955,6.947176574587955,6.947176574587955,0.0,0.0,0.0,256.83811840254924
844,2022-08-17,249.78289823970835,215.90961318671592,297.85763675527966,249.78289823970835,249.78289823970835,7.016383198219665,7.016383198219665,7.016383198219665,-0.00013406072940490394,-0.00013406072940490394,-0.00013406072940490394,7.0165172589490705,7.0165172589490705,7.0165172589490705,0.0,0.0,0.0,256.799281437928
845,2022-08-18,249.3810159000342,214.889621041043,296.90384287402924,249.3810159000342,249.3810159000342,6.443348181046398,6.443348181046398,6.443348181046398,-0.6361153161210965,-0.6361153161210965,-0.6361153161210965,7.079463497167494,7.079463497167494,7.079463497167494,0.0,0.0,0.0,255.8243640810806
846,2022-08-19,248.97913356035994,216.2587713957788,293.87102134967273,248.97913356035994,248.97913356035994,6.003326217158573,6.003326217158573,6.003326217158573,-1.1376209723677644,-1.1376209723677644,-1.1376209723677644,7.1409471895263374,7.1409471895263374,7.1409471895263374,0.0,0.0,0.0,254.9824597775185
847,2022-08-22,247.77348654133704,216.67773622142258,298.21323814128476,247.77348654133704,247.77348654133704,8.04506638851706,8.04506638851706,8.04506638851706,0.6688321581634209,0.6688321581634209,0.6688321581634209,7.37623423035364,7.37623423035364,7.37623423035364,0.0,0.0,0.0,255.8185529298541
848,2022-08-23,247.37160420166282,213.26439295705975,293.7651615010834,247.37160420166282,247.37160420166282,7.199671023512603,7.199671023512603,7.199671023512603,-0.2938387474897855,-0.2938387474897855,-0.2938387474897855,7.4935097710023895,7.4935097710023895,7.4935097710023895,0.0,0.0,0.0,254.5712752251754
849,2022-08-24,246.96972186198855,215.85739190819547,296.77678718931156,246.96972186198855,246.96972186198855,7.641218717930427,7.641218717930427,7.641218717930427,-0.00013406073021598775,-0.00013406073021598775,-0.00013406073021598775,7.641352778660642,7.641352778660642,7.641352778660642,0.0,0.0,0.0,254.61094057991897
850,2022-08-25,246.56783952231433,210.70482512601507,293.10153408811806,246.56783952231433,246.56783952231433,7.189910851217378,7.189910851217378,7.189910851217378,-0.6361153161236608,-0.6361153161236608,-0.6361153161236608,7.8260261673410385,7.8260261673410385,7.8260261673410385,0.0,0.0,0.0,253.7577503735317
851,2022-08-26,246.16595718264003,212.43617446632922,294.1148944800198,246.16595718264003,246.16595718264003,6.915518349840056,6.915518349840056,6.915518349840056,-1.1376209723657078,-1.1376209723657078,-1.1376209723657078,8.053139322205764,8.053139322205764,8.053139322205764,0.0,0.0,0.0,253.08147553248008
852,2022-08-29,244.96031016361724,213.6190732796292,297.9028640946803,244.96031016361724,244.96031016361724,9.698948145936972,9.698948145936972,9.698948145936972,0.6688321581612439,0.6688321581612439,0.6688321581612439,9.030115987775728,9.030115987775728,9.030115987775728,0.0,0.0,0.0,254.65925830955422
853,2022-08-30,244.55842782394294,214.41176254537285,293.16147573372984,244.55842782394294,244.55842782394294,9.167554457854719,9.167554457854719,9.167554457854719,-0.2938387474892749,-0.2938387474892749,-0.2938387474892749,9.461393205343995,9.461393205343995,9.461393205343995,0.0,0.0,0.0,253.72598228179766
854,2022-08-31,244.15654548426863,213.23759042939204,294.2237834578054,244.15654548426863,244.15654548426863,9.944954095277652,9.944954095277652,9.944954095277652,-0.00013406072839985568,-0.00013406072839985568,-0.00013406072839985568,9.945088156006051,9.945088156006051,9.945088156006051,0.0,0.0,0.0,254.10149957954627
855,2022-09-01,243.75466314459445,214.25239763786777,295.3457791074267,243.75466314459445,243.75466314459445,9.842231084738092,9.842231084738092,9.842231084738092,-0.6361153161210683,-0.6361153161210683,-0.6361153161210683,10.478346400859161,10.478346400859161,10.478346400859161,0.0,0.0,0.0,253.59689422933255
856,2022-09-02,243.35278080492023,210.94499175475326,294.3032661026762,243.35278080492023,243.35278080492023,9.9188616332206,9.9188616332206,9.9188616332206,-1.137620972363651,-1.137620972363651,-1.137620972363651,11.05648260558425,11.05648260558425,11.05648260558425,0.0,0.0,0.0,253.27164243814082
857,2022-09-06,241.74525144622305,213.05459481202158,295.25273544798614,241.74525144622305,241.74525144622305,13.368392425078948,13.368392425078948,13.368392425078948,-0.29383874749092015,-0.29383874749092015,-0.29383874749092015,13.662231172569868,13.662231172569868,13.662231172569868,0.0,0.0,0.0,255.113643871302
858,2022-09-07,241.34336910654892,216.74669284648218,295.434286256134,241.34336910654892,241.34336910654892,14.334198650223792,14.334198650223792,14.334198650223792,-0.00013406073183807755,-0.00013406073183807755,-0.00013406073183807755,14.33433271095563,14.33433271095563,14.33433271095563,0.0,0.0,0.0,255.6775677567727
859,2022-09-08,240.94148676687462,214.74770080175125,293.71139044135606,240.94148676687462,240.94148676687462,14.35316752099251,14.35316752099251,14.35316752099251,-0.6361153161178992,-0.6361153161178992,-0.6361153161178992,14.98928283711041,14.98928283711041,14.98928283711041,0.0,0.0,0.0,255.29465428786713
860,2022-09-09,240.53960442720032,213.03984195695094,293.643082897679,240.53960442720032,240.53960442720032,14.475334384884826,14.475334384884826,14.475334384884826,-1.137620972365632,-1.137620972365632,-1.137620972365632,15.612955357250456,15.612955357250456,15.612955357250456,0.0,0.0,0.0,255.01493881208515
861,2022-09-12,239.33395740817753,216.48290797686445,300.22160807800265,239.33395740817753,239.33395740817753,17.821843789418473,17.821843789418473,17.821843789418473,0.6688321581606625,0.6688321581606625,0.6688321581606625,17.153011631257815,17.153011631257815,17.153011631257815,0.0,0.0,0.0,257.155801197596
862,2022-09-13,238.93207506850322,211.31782918157012,294.78565107158744,238.93207506850322,238.93207506850322,17.216381066924242,17.216381066924242,17.216381066924242,-0.29383874749256556,-0.29383874749256556,-0.29383874749256556,17.510219814416807,17.510219814416807,17.510219814416807,0.0,0.0,0.0,256.14845613542747
863,2022-09-14,238.53019272882904,215.24288521456006,293.3151057581747,238.53019272882904,238.53019272882904,17.76860397974705,17.76860397974705,17.76860397974705,-0.00013406072884890205,-0.00013406072884890205,-0.00013406072884890205,17.768738040475895,17.768738040475895,17.768738040475895,0.0,0.0,0.0,256.2987967085761
864,2022-09-15,238.12831038915473,214.07419057331165,296.06044658495887,238.12831038915473,238.12831038915473,17.28221907796649,17.28221907796649,17.28221907796649,-0.6361153161178852,-0.6361153161178852,-0.6361153161178852,17.91833439408438,17.91833439408438,17.91833439408438,0.0,0.0,0.0,255.41052946712122
865,2022-09-16,237.72642804948043,212.97201323005376,293.84309635652147,237.72642804948043,237.72642804948043,16.813043914405583,16.813043914405583,16.813043914405583,-1.1376209723635753,-1.1376209723635753,-1.1376209723635753,17.950664886769154,17.950664886769154,17.950664886769154,0.0,0.0,0.0,254.539471963886
866,2022-09-19,236.52078103045764,211.6807839526795,293.3261722511451,236.52078103045764,236.52078103045764,17.963286869884616,17.963286869884616,17.963286869884616,0.6688321581632303,0.6688321581632303,0.6688321581632303,17.294454711721386,17.294454711721386,17.294454711721386,0.0,0.0,0.0,254.48406790034227
867,2022-09-20,236.11889869078342,209.57513279048982,293.9960343286901,236.11889869078342,236.11889869078342,16.526890999298224,16.526890999298224,16.526890999298224,-0.2938387474898991,-0.2938387474898991,-0.2938387474898991,16.820729746788125,16.820729746788125,16.820729746788125,0.0,0.0,0.0,252.64578969008164
868,2022-09-21,235.71701635110912,211.786930796365,293.15464471655986,235.71701635110912,235.71701635110912,16.224102374789677,16.224102374789677,16.224102374789677,-0.00013406072965991918,-0.00013406072965991918,-0.00013406072965991918,16.224236435519337,16.224236435519337,16.224236435519337,0.0,0.0,0.0,251.9411187258988
869,2022-09-22,235.31513401143494,207.74598009243775,292.1502477827108,235.31513401143494,235.31513401143494,14.875744922052712,14.875744922052712,14.875744922052712,-0.6361153161204495,-0.6361153161204495,-0.6361153161204495,15.511860238173163,15.511860238173163,15.511860238173163,0.0,0.0,0.0,250.19087893348765
870,2022-09-23,234.91325167176063,208.82740758382906,291.94258247718767,234.91325167176063,234.91325167176063,13.555460123575035,13.555460123575035,13.555460123575035,-1.1376209723635373,-1.1376209723635373,-1.1376209723635373,14.693081095938572,14.693081095938572,14.693081095938572,0.0,0.0,0.0,248.46871179533568
871,2022-09-26,233.70760465273784,207.08006660563095,285.76926674687303,233.70760465273784,233.70760465273784,12.396886344705415,12.396886344705415,12.396886344705415,0.6688321581623109,0.6688321581623109,0.6688321581623109,11.728054186543105,11.728054186543105,11.728054186543105,0.0,0.0,0.0,246.10449099744326
872,2022-09-27,233.30572231306363,201.95864924905754,282.6338789421729,233.30572231306363,233.30572231306363,10.329281254423268,10.329281254423268,10.329281254423268,-0.2938387474915444,-0.2938387474915444,-0.2938387474915444,10.623120001914813,10.623120001914813,10.623120001914813,0.0,0.0,0.0,243.6350035674869
873,2022-09-28,232.90383997338932,204.12033880202694,282.0816998285741,232.90383997338932,232.90383997338932,9.489895834473314,9.489895834473314,9.489895834473314,-0.00013406072784366487,-0.00013406072784366487,-0.00013406072784366487,9.49002989520116,9.49002989520116,9.49002989520116,0.0,0.0,0.0,242.39373580786264
874,2022-09-29,232.50195763371502,200.4677169703522,281.6640958566794,232.50195763371502,232.50195763371502,7.712098716563274,7.712098716563274,7.712098716563274,-0.6361153161204354,-0.6361153161204354,-0.6361153161204354,8.348214032683707,8.348214032683707,8.348214032683707,0.0,0.0,0.0,240.2140563502783
875,2022-09-30,232.10007529404072,196.22560108256016,277.7397585034369,232.10007529404072,232.10007529404072,6.079759092038578,6.079759092038578,6.079759092038578,-1.1376209723662394,-1.1376209723662394,-1.1376209723662394,7.217380064404816,7.217380064404816,7.217380064404816,0.0,0.0,0.0,238.1798343860793
876,2022-10-03,230.89442827501802,193.62964736950573,273.00905612088815,230.89442827501802,230.89442827501802,4.751140143225902,4.751140143225902,4.751140143225902,0.6688321581626488,0.6688321581626488,0.6688321581626488,4.082307985063252,4.082307985063252,4.082307985063252,0.0,0.0,0.0,235.64556841824393
877,2022-10-04,230.4925459353437,192.79735647052834,274.8336528205158,230.4925459353437,230.4925459353437,2.888096027523954,2.888096027523954,2.888096027523954,-0.2938387474910338,-0.2938387474910338,-0.2938387474910338,3.1819347750149873,3.1819347750149873,3.1819347750149873,0.0,0.0,0.0,233.38064196286766
878,2022-10-05,230.09066359566944,187.18025205727415,273.33968397925787,230.09066359566944,230.09066359566944,2.379201744899424,2.379201744899424,2.379201744899424,-0.00013406073010907669,-0.00013406073010907669,-0.00013406073010907669,2.379335805629533,2.379335805629533,2.379335805629533,0.0,0.0,0.0,232.46986534056887
879,2022-10-06,229.68878125599522,188.442022929234,272.5390838408312,229.68878125599522,229.68878125599522,1.0505087289686594,1.0505087289686594,1.0505087289686594,-0.6361153161229997,-0.6361153161229997,-0.6361153161229997,1.686624045091659,1.686624045091659,1.686624045091659,0.0,0.0,0.0,230.73928998496388
880,2022-10-07,229.28689891632092,188.32087122278986,270.5444368690262,229.28689891632092,229.28689891632092,-0.02423148747384169,-0.02423148747384169,-0.02423148747384169,-1.1376209723662014,-1.1376209723662014,-1.1376209723662014,1.1133894848923596,1.1133894848923596,1.1133894848923596,0.0,0.0,0.0,229.26266742884707
881,2022-10-10,228.08125189729813,189.23194481874611,266.40327566740405,228.08125189729813,228.08125189729813,0.8334232565055619,0.8334232565055619,0.8334232565055619,0.6688321581617295,0.6688321581617295,0.6688321581617295,0.16459109834383248,0.16459109834383248,0.16459109834383248,0.0,0.0,0.0,228.9146751538037
882,2022-10-11,227.67936955762391,188.12515450836895,266.8349354381054,227.67936955762391,227.67936955762391,-0.18513474870848937,-0.18513474870848937,-0.18513474870848937,-0.2938387474906323,-0.2938387474906323,-0.2938387474906323,0.10870399878214297,0.10870399878214297,0.10870399878214297,0.0,0.0,0.0,227.49423480891542
883,2022-10-12,227.2774872179496,188.52266712624728,269.163683727711,227.2774872179496,227.2774872179496,0.17730944109523947,0.17730944109523947,0.17730944109523947,-0.00013406073092004937,-0.00013406073092004937,-0.00013406073092004937,0.1774435018261595,0.1774435018261595,0.1774435018261595,0.0,0.0,0.0,227.45479665904486
884,2022-10-13,226.87560487827534,183.85524684776408,266.5567865545591,226.87560487827534,226.87560487827534,-0.27276932298225,-0.27276932298225,-0.27276932298225,-0.6361153161204072,-0.6361153161204072,-0.6361153161204072,0.3633459931381573,0.3633459931381573,0.3633459931381573,0.0,0.0,0.0,226.6028355552931
885,2022-10-14,226.47372254404428,184.97426395089002,266.56069217859374,226.47372254404428,226.47372254404428,-0.4811304338670827,-0.4811304338670827,-0.4811304338670827,-1.1376209723641446,-1.1376209723641446,-1.1376209723641446,0.656490538497062,0.656490538497062,0.656490538497062,0.0,0.0,0.0,225.99259211017718
886,2022-10-17,225.26807554135135,185.0384867750545,269.07710740838746,225.26807554135135,225.26807554135135,2.7187746544523943,2.7187746544523943,2.7187746544523943,0.6688321581620676,0.6688321581620676,0.6688321581620676,2.0499424962903263,2.0499424962903263,2.0499424962903263,0.0,0.0,0.0,227.98685019580375
887,2022-10-18,224.8661932071203,185.89431757350286,266.52490621453967,224.8661932071203,224.8661932071203,2.34138917203359,2.34138917203359,2.34138917203359,-0.29383874749012173,-0.29383874749012173,-0.29383874749012173,2.635227919523712,2.635227919523712,2.635227919523712,0.0,0.0,0.0,227.20758237915388
888,2022-10-19,224.46431087288934,186.05754276180394,266.7682533291511,224.46431087288934,224.46431087288934,3.2533249364017744,3.2533249364017744,3.2533249364017744,-0.00013406073173122206,-0.00013406073173122206,-0.00013406073173122206,3.2534589971335057,3.2534589971335057,3.2534589971335057,0.0,0.0,0.0,227.71763580929112
889,2022-10-20,224.06242853865828,185.39771724750418,265.8579772884491,224.06242853865828,224.06242853865828,3.2517002103059762,3.2517002103059762,3.2517002103059762,-0.6361153161229715,-0.6361153161229715,-0.6361153161229715,3.887815526428948,3.887815526428948,3.887815526428948,0.0,0.0,0.0,227.31412874896427
890,2022-10-21,223.6605462044273,187.85299689523208,270.11020439791184,223.6605462044273,223.6605462044273,3.3842755291632174,3.3842755291632174,3.3842755291632174,-1.1376209723641069,-1.1376209723641069,-1.1376209723641069,4.5218965015273245,4.5218965015273245,4.5218965015273245,0.0,0.0,0.0,227.0448217335905
891,2022-10-24,222.4548992017343,188.0402660891529,268.39388532664583,222.4548992017343,222.4548992017343,6.942779174035362,6.942779174035362,6.942779174035362,0.6688321581598907,0.6688321581598907,0.6688321581598907,6.273947015875471,6.273947015875471,6.273947015875471,0.0,0.0,0.0,229.39767837576966
892,2022-10-25,222.05301686750323,185.2535823165889,270.20331620385286,222.05301686750323,222.05301686750323,6.47243001311521,6.47243001311521,6.47243001311521,-0.2938387474917671,-0.2938387474917671,-0.2938387474917671,6.766268760606977,6.766268760606977,6.766268760606977,0.0,0.0,0.0,228.52544688061843
893,2022-10-26,221.65113453327226,186.73199923967036,269.619899938638,221.65113453327226,221.65113453327226,7.196863233059676,7.196863233059676,7.196863233059676,-0.00013406072991490106,-0.00013406072991490106,-0.00013406072991490106,7.196997293789592,7.196997293789592,7.196997293789592,0.0,0.0,0.0,228.84799776633193
894,2022-10-27,221.2492521990412,189.24976433426906,271.5316011559864,221.2492521990412,221.2492521990412,6.92411579188114,6.92411579188114,6.92411579188114,-0.6361153161198024,-0.6361153161198024,-0.6361153161198024,7.560231108000942,7.560231108000942,7.560231108000942,0.0,0.0,0.0,228.17336799092234
895,2022-10-28,220.84736986481025,184.6388131365052,268.68003471271095,220.84736986481025,220.84736986481025,6.715015451780771,6.715015451780771,6.715015451780771,-1.1376209723620503,-1.1376209723620503,-1.1376209723620503,7.852636424142821,7.852636424142821,7.852636424142821,0.0,0.0,0.0,227.56238531659102
896,2022-10-31,219.64172286211723,187.59571245959185,271.353462331312,219.64172286211723,219.64172286211723,8.979257138906261,8.979257138906261,8.979257138906261,0.6688321581602287,0.6688321581602287,0.6688321581602287,8.310424980746031,8.310424980746031,8.310424980746031,0.0,0.0,0.0,228.6209800010235
897,2022-11-01,219.23984052788626,186.28102660029177,271.21674793867805,219.23984052788626,219.23984052788626,8.043577928447515,8.043577928447515,8.043577928447515,-0.29383874748920963,-0.29383874748920963,-0.29383874748920963,8.337416675936726,8.337416675936726,8.337416675936726,0.0,0.0,0.0,227.28341845633378
898,2022-11-02,218.8379581936552,187.31983029747866,269.5752118949489,218.8379581936552,218.8379581936552,8.314105380255784,8.314105380255784,8.314105380255784,-0.0001340607280986579,-0.0001340607280986579,-0.0001340607280986579,8.314239440983881,8.314239440983881,8.314239440983881,0.0,0.0,0.0,227.152063573911
899,2022-11-03,218.43607585942425,183.09874180733848,266.421767971794,218.43607585942425,218.43607585942425,7.615100869708838,7.615100869708838,7.615100869708838,-0.6361153161197884,-0.6361153161197884,-0.6361153161197884,8.251216185828627,8.251216185828627,8.251216185828627,0.0,0.0,0.0,226.0511767291331
900,2022-11-04,218.0341935251932,185.84516520166582,265.55958128080727,218.0341935251932,218.0341935251932,7.0223881856784915,7.0223881856784915,7.0223881856784915,-1.1376209723640311,-1.1376209723640311,-1.1376209723640311,8.160009158042524,8.160009158042524,8.160009158042524,0.0,0.0,0.0,225.05658171087168
901,2022-11-07,216.82854652250026,182.66536271901597,266.4954246724481,216.82854652250026,216.82854652250026,8.514091475627845,8.514091475627845,8.514091475627845,0.6688321581627964,0.6688321581627964,0.6688321581627964,7.8452593174650485,7.8452593174650485,7.8452593174650485,0.0,0.0,0.0,225.3426379981281
902,2022-11-08,216.4266641882692,185.82013891207976,265.37916283196625,216.4266641882692,216.4266641882692,7.476130773859998,7.476130773859998,7.476130773859998,-0.29383874749085503,-0.29383874749085503,-0.29383874749085503,7.769969521350852,7.769969521350852,7.769969521350852,0.0,0.0,0.0,223.9027949621292
903,2022-11-09,216.02478185403822,185.76349529295777,264.50454092508596,216.02478185403822,216.02478185403822,7.729797750196175,7.729797750196175,7.729797750196175,-0.00013406072890974167,-0.00013406072890974167,-0.00013406072890974167,7.729931810925084,7.729931810925084,7.729931810925084,0.0,0.0,0.0,223.7545796042344
904,2022-11-10,215.62289951980716,180.23941869708304,262.70135104859077,215.62289951980716,215.62289951980716,7.099654181366339,7.099654181366339,7.099654181366339,-0.6361153161197743,-0.6361153161197743,-0.6361153161197743,7.735769497486113,7.735769497486113,7.735769497486113,0.0,0.0,0.0,222.7225537011735
905,2022-11-11,215.22101718557622,180.49106740672454,261.44548420080184,215.22101718557622,215.22101718557622,6.658847672481661,6.658847672481661,6.658847672481661,-1.1376209723619746,-1.1376209723619746,-1.1376209723619746,7.796468644843636,7.796468644843636,7.796468644843636,0.0,0.0,0.0,221.87986485805789
906,2022-11-14,214.0153701828832,183.1791777422525,262.21896938253195,214.0153701828832,214.0153701828832,9.035432477608328,9.035432477608328,9.035432477608328,0.668832158161877,0.668832158161877,0.668832158161877,8.366600319446452,8.366600319446452,8.366600319446452,0.0,0.0,0.0,223.05080266049154
